Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Force_Left_Thigh,Force_Left_Calf,Force_Right_Thigh,Force_Right_Calf,Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.92712,-6.28662,-0.0639648,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.105469,9.17908,6.53076,-0.53125,-232,-1,39,0,6.55156,-21.3002,0,30.3583
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.92712,-6.28662,-0.0639648,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.105469,9.17908,6.53076,-0.53125,-232,-1,39,0,6.55156,-21.3002,0,30.3583
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.92712,-6.28662,-0.0639648,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.105469,9.17908,6.53076,-0.53125,-244,0,30,-2,6.55156,-21.3002,0,30.3583
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.92712,-6.28662,-0.0639648,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.105469,9.17908,6.53076,-0.53125,-244,0,30,-2,6.58593,-21.2745,0,30.3641
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.92712,-6.28662,-0.0639648,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.105469,9.17908,6.53076,-0.53125,-244,0,30,-2,6.58593,-21.2745,0,30.3641
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.92712,-6.28662,-0.074707,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.105469,9.17908,6.53076,-0.53125,-244,0,30,-2,6.58532,-21.2745,0,30.3641
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.0820312,9.17908,6.53076,-0.53125,-244,0,30,-2,6.58532,-21.2745,0,30.3641
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.0820312,9.17908,6.53076,-0.53125,-244,0,30,-2,6.4356,-21.2758,0,30.3641
1.77429,-1.58691,0.117676,5.22949,-0.366211,0.0541992,-25.719,-13.7939,0.176758,4.11438,1.70898,-0.0219727,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1761,-2.62451,0.0820312,9.17908,6.53076,-0.53125,-244,0,30,-2,6.4356,-21.2758,0,30.3641
1.67542,-0.549316,0.100586,5.18005,0.671387,0.0253906,-26.1749,-14.5874,0.114258,4.08142,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.43064,-21.2249,0,30.2993
1.67542,-0.549316,0.100586,5.18005,0.671387,0.0253906,-26.1749,-14.5874,0.114258,4.08142,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.43064,-21.2249,0,30.2993
1.67542,-0.549316,0.100586,5.18005,0.671387,0.0253906,-26.1749,-14.5874,0.114258,4.08142,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2822,0,30.2936
1.67542,-0.549316,0.100586,5.18005,0.671387,0.0253906,-26.1749,-14.5874,0.114258,4.08142,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2822,0,30.2936
1.67542,-0.549316,0.100586,5.18005,0.671387,0.0253906,-26.1749,-14.5874,0.114258,4.08142,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2822,0,30.2936
1.67542,-0.549316,0.100586,5.18005,0.671387,0.0253906,-26.1749,-14.5874,0.114258,4.08142,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2822,0,30.2936
1.67542,-0.549316,0.100586,5.15808,1.2207,0.0253906,-26.1749,-14.5874,0.114258,4.11987,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2822,0,30.2905
1.67542,-0.549316,0.100586,5.15808,1.2207,0.0253906,-26.1749,-14.5874,0.114258,4.11987,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0820312,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2822,0,30.2905
1.67542,-0.549316,0.100586,5.15808,1.2207,0.0253906,-26.1749,-14.5874,0.114258,4.11987,-0.244141,0.0078125,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0517578,9.17908,6.53076,-0.53125,-240,-1,50,0,6.41918,-21.2839,0,30.2905
1.57654,0.610352,0.0927734,5.13611,1.89209,0.0175781,-26.3123,-13.2446,0.0600586,4.09241,-2.0752,0.0258789,5.77881,-6.53076,-0.074707,3.1311,-0.488281,0.0625,-21.1157,-3.41797,0.0517578,9.17908,6.53076,-0.53125,-240,-1,43,-2,6.26677,-21.2584,0,30.6494
1.57654,0.610352,0.0927734,5.12512,1.89209,0.0175781,-26.4441,-12.6343,0.0600586,4.09241,-2.0752,0.0258789,5.64148,-2.74658,-0.155762,3.1311,-0.488281,0.0625,-21.1487,-5.12695,0.0307617,9.65149,-2.50244,-0.567871,-236,-1,39,1,6.28123,-21.3026,0,30.7357
1.57654,0.610352,0.0927734,5.12512,1.89209,0.0175781,-26.4441,-12.6343,0.0600586,4.09241,-2.0752,0.0258789,5.64148,-2.74658,-0.155762,3.1311,-0.488281,0.0625,-21.1487,-5.12695,0.0307617,9.65149,-2.50244,-0.567871,-236,-1,39,1,6.28123,-21.3026,0,30.7357
1.57654,0.610352,0.0927734,5.12512,1.89209,0.0175781,-26.4441,-12.6343,0.0600586,4.09241,-2.0752,0.0258789,5.64148,-2.74658,-0.155762,3.1311,-0.488281,0.0625,-21.1487,-5.12695,0.0307617,9.65149,-2.50244,-0.567871,-236,-1,39,1,6.28123,-21.3026,0,30.7357
1.54907,1.58691,0.13623,5.13062,2.19727,0.0390625,-26.7297,-13.1836,0.0561523,3.96057,-4.27246,-0.0415039,5.75684,-0.549316,-0.0991211,3.1311,-0.488281,0.0625,-21.4014,-11.1084,0.0649414,9.66248,-7.62939,-0.606445,-232,0,46,-1,6.39288,-21.6157,0,30.9706
1.54907,1.58691,0.152344,5.12512,2.56348,0.0307617,-26.8671,-13.6719,0.0390625,3.87817,-5.67627,-0.027832,5.75684,-0.549316,-0.0991211,3.1311,-0.488281,0.0625,-21.4014,-11.1084,0.0649414,9.66248,-7.62939,-0.606445,-240,0,49,-1,6.47158,-21.6198,0,30.9689
1.54358,2.0752,0.130371,5.1416,3.05176,0.0151367,-26.8671,-13.6719,-0.00585938,3.87817,-7.08008,-0.0556641,5.82825,0.610352,-0.0717773,3.1311,-0.488281,0.0625,-21.4014,-10.9253,0.00927734,9.66248,-7.62939,-0.630371,-239,-1,53,-1,6.47004,-21.6203,0,30.9657
1.54358,2.56348,0.130371,5.1416,3.05176,0.0151367,-27.0044,-13.855,-0.00585938,3.80676,-7.08008,-0.0556641,5.82825,0.610352,-0.0732422,3.1311,-0.488281,0.0625,-21.7474,-10.8643,-0.0410156,9.54163,-9.8877,-0.62793,-234,-1,56,1,6.47297,-22.0022,0,31.1724
1.54358,2.56348,0.130371,5.1416,3.05176,0.0151367,-27.0044,-13.855,-0.00585938,3.80676,-7.08008,-0.0556641,5.82825,0.610352,-0.0732422,3.1311,-0.488281,0.0625,-21.7474,-10.8643,-0.0410156,9.54163,-9.8877,-0.62793,-234,-1,56,1,6.47289,-22.0004,0,31.1724
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.54163,-9.8877,-0.62793,-230,1,56,1,6.64874,-22.1689,0,31.3343
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.54163,-9.8877,-0.596191,-230,1,56,1,6.64874,-22.1689,0,31.3362
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.54163,-9.8877,-0.596191,-230,1,56,1,6.64874,-22.1689,0,31.3362
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.54163,-9.8877,-0.596191,-230,1,56,1,6.64874,-22.1689,0,31.3362
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.54163,-9.8877,-0.596191,-226,0,52,-1,6.64874,-22.1689,0,31.3362
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.54163,-9.8877,-0.596191,-226,0,52,-1,6.64874,-22.1689,0,31.3323
1.62598,3.35693,0.117188,5.19104,3.41797,0.0273438,-27.2516,-13.6719,-0.0263672,3.63098,-9.27734,-0.0610352,5.99304,5.31006,-0.0839844,3.1311,-0.488281,0.0625,-21.9122,-10.8643,-0.0410156,9.34937,-11.1694,-0.601074,-226,0,52,-1,6.63728,-22.1575,0,31.142
1.74133,3.66211,0.119141,5.25146,3.2959,0.0444336,-27.4823,-13.855,0.00292969,3.63098,-9.27734,-0.0541992,6.08643,7.38525,-0.105469,3.1311,-0.488281,0.0625,-22.0715,-11.2915,0.015625,9.34937,-11.1694,-0.601074,-232,0,62,0,6.64608,-22.3168,0,31.301
1.74133,3.66211,0.119141,5.25146,3.2959,0.0444336,-27.4823,-13.855,0.00292969,3.63098,-9.27734,-0.0541992,6.08643,7.38525,-0.105469,3.1311,-0.488281,0.0625,-22.0715,-11.2915,0.015625,9.34937,-11.1694,-0.601074,-232,0,62,0,6.73947,-22.3178,0,31.301
1.74133,3.66211,0.119141,5.25146,3.2959,0.0444336,-27.4823,-13.855,0.00292969,3.63098,-9.27734,-0.0541992,6.08643,7.38525,-0.105469,3.1311,-0.488281,0.0625,-22.0715,-11.2915,0.015625,9.34937,-11.1694,-0.601074,-232,0,62,0,6.73947,-22.3178,0,31.301
1.74133,3.66211,0.119141,5.25146,3.2959,0.0444336,-27.4823,-13.855,0.00292969,3.63098,-9.27734,-0.0541992,6.20728,5.92041,-0.113281,3.1311,-0.488281,0.0625,-22.2253,-10.9863,0.0078125,9.21204,-11.8408,-0.60498,-232,0,62,0,6.86866,-22.499,0,31.3106
1.74133,3.66211,0.119141,5.25146,3.2959,0.0444336,-27.4823,-13.855,0.00292969,3.63098,-9.27734,-0.0541992,6.20728,5.92041,-0.113281,3.1311,-0.488281,0.0625,-22.3737,-10.9863,0.0078125,9.21204,-11.8408,-0.60498,-227,1,63,1,6.86293,-22.6301,0,31.4618
1.86218,3.78418,0.147461,5.29541,3.11279,0.0546875,-27.8558,-13.1836,0.0146484,3.07068,-13.4888,-0.0419922,6.23474,4.08936,-0.0849609,3.1311,-0.488281,0.0625,-22.6703,-10.2539,-0.019043,8.87695,-13.1836,-0.623047,-228,-2,58,0,6.87348,-22.9321,0,31.4122
1.91711,3.78418,0.147461,5.31738,3.2959,0.0561523,-27.8558,-13.1836,0.0146484,3.07068,-13.4888,-0.0419922,6.23474,4.08936,-0.0849609,3.1311,-0.488281,0.0625,-22.6703,-10.2539,-0.0263672,8.87695,-13.0005,-0.623047,-228,-2,58,0,6.87348,-22.9321,0,31.411
1.91711,3.78418,0.147461,5.31738,3.2959,0.0561523,-27.8558,-13.1836,0.0146484,3.07068,-13.4888,-0.0419922,6.23474,4.08936,-0.0849609,3.1311,-0.488281,0.0625,-22.6703,-10.2539,-0.0263672,8.87695,-13.0005,-0.623047,-228,-2,58,0,6.87348,-22.9326,0,31.4121
1.91711,3.78418,0.147461,5.31738,3.2959,0.0561523,-27.8558,-13.1836,0.0146484,3.07068,-13.4888,-0.0419922,6.23474,4.08936,-0.0849609,3.1311,-0.488281,0.0625,-22.6703,-10.2539,-0.0263672,8.6792,-13.0005,-0.623047,-228,-2,58,0,6.87348,-22.9326,0,31.2143
1.91711,3.78418,0.147461,5.31738,3.2959,0.0561523,-27.8558,-13.1836,0.0341797,3.07068,-13.4888,-0.0424805,6.22925,2.86865,-0.0615234,3.1311,-0.488281,0.0625,-22.6703,-10.2539,-0.0263672,8.6792,-13.0005,-0.623047,-233,0,57,0,6.86234,-22.9326,0,31.2143
2.07642,4.3335,0.162598,5.36133,4.02832,0.0576172,-28.1635,-10.7422,0.034668,2.79053,-11.3525,-0.0410156,6.28418,3.66211,-0.0737305,3.1311,-0.488281,0.0625,-23.1757,-12.5122,0.0805664,8.10791,-8.36182,-0.573242,-230,1,64,0,6.92283,-23.466,0,31.1736
2.07642,4.3335,0.162598,5.36133,4.02832,0.0576172,-28.1635,-10.7422,0.034668,2.79053,-11.3525,-0.0410156,6.28418,3.66211,-0.0737305,3.1311,-0.488281,0.0625,-23.1757,-12.5122,0.0805664,8.10791,-8.36182,-0.573242,-230,1,64,0,6.92283,-23.466,0,31.1736
2.07642,4.3335,0.162598,5.36133,4.02832,0.0576172,-28.1635,-10.7422,0.034668,2.79053,-11.3525,-0.0410156,6.28418,3.66211,-0.0737305,3.1311,-0.488281,0.0625,-23.3075,-11.7798,0.0805664,7.94312,-6.40869,-0.553711,-229,-1,61,-1,6.91996,-23.585,0,31.1558
2.07642,4.3335,0.162598,5.36133,4.02832,0.0576172,-28.1635,-10.7422,0.034668,2.79053,-11.3525,-0.0410156,6.28418,3.66211,-0.0795898,3.1311,-0.488281,0.0625,-23.3075,-11.7798,0.0805664,7.94312,-6.40869,-0.553711,-229,-1,61,-1,6.91963,-23.585,0,31.1558
2.20276,4.69971,0.153809,5.42175,4.27246,0.0595703,-28.1635,-10.7422,0.0356445,2.63672,-10.376,-0.0332031,6.33911,4.45557,-0.0795898,3.1311,-0.488281,0.0625,-23.3075,-11.7798,0.0805664,7.80029,-5.00488,-0.549805,-232,-1,56,0,6.98611,-23.5723,0,31.0171
2.35107,5.12695,0.153809,5.57556,4.5166,0.0639648,-28.4656,-8.36182,0.0649414,2.4939,-9.76562,-0.00488281,6.61926,5.67627,-0.0493164,3.1311,-0.488281,0.0625,-23.7689,-11.3525,0.0390625,7.32788,-2.2583,-0.582031,-243,-2,56,0,7.28973,-24.0529,0,31.0124
2.35107,5.12695,0.153809,5.57556,4.5166,0.0639648,-28.4656,-8.36182,0.0649414,2.4939,-9.76562,-0.00488281,6.61926,5.67627,-0.0493164,3.1311,-0.488281,0.0625,-23.7689,-11.2915,0.0390625,7.32788,-2.2583,-0.582031,-243,-2,56,0,7.28973,-24.0529,0,31.0124
2.35107,5.12695,0.153809,5.57556,4.5166,0.0639648,-28.4656,-8.36182,0.0649414,2.4939,-9.76562,-0.00488281,6.61926,5.67627,-0.0493164,3.1311,-0.488281,0.0625,-23.7689,-11.2915,0.0390625,7.32788,-2.2583,-0.582031,-243,-2,56,0,7.30405,-24.1181,0,31.1005
2.50488,5.18799,0.154785,5.57556,4.57764,0.0649414,-28.5754,-8.30078,0.0751953,2.35657,-8.97217,-0.00292969,6.61926,5.67627,-0.0493164,3.1311,-0.488281,0.0625,-23.8513,-11.2915,0.0390625,7.32788,-2.2583,-0.582031,-233,0,58,1,7.33804,-24.2077,0,30.9339
2.50488,5.18799,0.154785,5.61951,4.57764,0.0649414,-28.5754,-8.30078,0.0751953,2.35657,-8.97217,-0.00292969,6.67969,5.79834,-0.065918,3.1311,-0.488281,0.0625,-23.9227,-11.1084,0.0605469,7.09167,-2.62451,-0.570312,-233,0,58,1,7.33517,-24.1934,0,30.931
2.50488,5.18799,0.154785,5.61951,4.57764,0.0649414,-28.5754,-8.30078,0.0751953,2.35657,-8.97217,-0.00292969,6.67969,5.79834,-0.065918,3.1311,-0.488281,0.0625,-23.9227,-11.1084,0.0605469,7.09167,-2.62451,-0.570312,-233,0,58,1,7.37912,-24.1934,0,30.931
2.58728,5.37109,0.150391,5.7074,4.57764,0.0727539,-28.6359,-8.42285,0.0952148,2.29065,-8.23975,0.00634766,6.81702,3.72314,-0.0405273,3.1311,-0.488281,0.0625,-24.2688,-10.9863,0.15332,6.60278,-3.96729,-0.519531,-234,-1,64,1,7.4584,-24.5371,0,30.7916
2.58728,5.37109,0.150391,5.7074,4.57764,0.0727539,-28.6359,-8.42285,0.0952148,2.29065,-8.23975,0.00634766,6.81702,3.72314,-0.0405273,3.1311,-0.488281,0.0625,-24.2688,-10.9863,0.15332,6.60278,-3.96729,-0.519531,-234,-1,64,1,7.4584,-24.5371,0,30.7916
2.92236,5.18799,0.171875,5.83374,4.57764,0.0766602,-29.0259,-11.2915,0.09375,1.95007,-7.99561,0.0151367,6.86646,4.45557,-0.0444336,3.1311,-0.488281,0.0625,-24.4446,-12.3901,0.101074,6.37207,-5.49316,-0.537598,-237,0,56,-1,7.52596,-24.7155,0,30.7238
3.08716,5.00488,0.162598,5.91614,4.5166,0.0698242,-29.0259,-11.2915,0.09375,1.87866,-7.87354,0.0410156,6.93787,5.00488,-0.0498047,3.1311,-0.488281,0.0625,-24.4446,-12.3901,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.60021,-24.7155,0,30.7266
3.08716,5.00488,0.162598,5.91614,4.5166,0.0698242,-29.0259,-11.2915,0.09375,1.87866,-7.87354,0.0410156,6.93787,5.00488,-0.0498047,3.1311,-0.488281,0.0625,-24.4446,-12.3901,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.60179,-24.714,0,30.6284
3.08716,5.00488,0.162598,5.91614,4.5166,0.0698242,-29.0259,-11.2915,0.09375,1.87866,-7.87354,0.0410156,6.93787,5.00488,-0.0498047,3.1311,-0.488281,0.0625,-24.4446,-12.3901,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.60179,-24.714,0,30.6284
3.08716,5.00488,0.162598,5.91614,4.5166,0.0698242,-29.0259,-11.2915,0.09375,1.87866,-7.87354,0.0410156,6.93787,5.00488,-0.0498047,3.1311,-0.488281,0.0625,-24.4446,-12.3901,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.60179,-24.714,0,30.6284
3.08716,5.00488,0.162598,5.91614,4.5166,0.0698242,-29.0259,-11.2915,0.09375,1.87866,-7.87354,0.0410156,7.00378,5.00488,-0.0498047,3.1311,-0.488281,0.0625,-24.4446,-13.0615,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.6677,-24.7179,0,30.6284
3.22998,5.00488,0.151367,5.95459,4.5166,0.0649414,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.00488,-0.0498047,3.1311,-0.488281,0.0625,-24.4446,-13.0615,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.6677,-24.7179,0,30.6284
3.22998,5.00488,0.151367,5.95459,4.5166,0.0649414,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.5654,-13.0615,0.0996094,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.67094,-24.8381,0,30.7495
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.5654,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.67094,-24.8373,0,30.7495
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.67094,-24.8342,0,30.7495
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.67094,-24.9386,0,30.8541
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.67094,-24.9386,0,30.8541
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.00378,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.67094,-24.9386,0,30.8541
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.0752,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.74235,-24.9386,0,30.8541
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.0752,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-237,0,56,-1,7.74235,-24.9386,0,30.8541
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.0752,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-236,-2,59,3,7.74235,-24.9386,0,30.8541
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.0752,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-236,-2,59,3,7.75954,-24.9443,0,30.8484
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.0752,5.5542,-0.0595703,3.1311,-0.488281,0.0625,-24.6698,-12.5122,0.112305,6.27319,-5.00488,-0.537598,-236,-2,59,3,7.73948,-24.9472,0,30.8426
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.0752,6.22559,-0.0644531,3.1311,-0.488281,0.0625,-24.8346,-11.1084,0.15332,6.10291,-2.50244,-0.497559,-233,0,63,-2,7.73732,-25.1159,0,30.8595
3.22998,5.00488,0.151367,5.95459,4.57764,0.0556641,-29.2401,-11.7188,0.111816,1.77979,-6.53076,0.0478516,7.14661,6.22559,-0.0644531,3.1311,-0.488281,0.0625,-24.917,-10.8643,0.154785,6.10291,-2.50244,-0.497559,-233,0,63,-2,7.80587,-25.1939,0,30.9505
3.74084,5.12695,0.169922,6.13037,4.76074,0.0795898,-29.751,-9.94873,0.0942383,1.63147,-5.43213,0.0307617,7.20703,6.04248,-0.0629883,3.1311,-0.488281,0.0625,-24.917,-10.7422,0.146973,5.8667,-2.0752,-0.535156,-241,-2,61,-1,7.88648,-25.1897,0,30.7093
3.74084,5.12695,0.169922,6.31714,4.5166,0.0976562,-29.751,-9.27734,0.0942383,1.57104,-6.04248,0.0297852,7.29492,3.41797,-0.000488281,3.1311,-0.488281,0.0625,-24.9939,-10.2539,0.128418,5.81177,-2.0752,-0.519043,-237,-1,63,1,7.95146,-25.2706,0,30.7268
3.74084,5.12695,0.169922,6.31714,4.5166,0.0976562,-29.751,-9.27734,0.0942383,1.57104,-6.04248,0.0297852,7.3114,3.41797,-0.000488281,3.1311,-0.488281,0.0625,-24.9939,-10.2539,0.128418,5.75134,-2.0752,-0.519043,-237,-1,63,1,7.96794,-25.2706,0,30.6664
3.74084,5.12695,0.169922,6.31714,4.5166,0.0976562,-29.751,-9.27734,0.0942383,1.57104,-6.04248,0.0297852,7.3114,3.41797,-0.0214844,3.1311,-0.488281,0.0625,-25.2191,-9.27734,0.136719,5.67993,-2.74658,-0.51123,-237,-1,64,-4,7.96794,-25.2706,0,30.6664
3.74084,5.12695,0.169922,6.31714,4.5166,0.0976562,-29.751,-9.27734,0.0942383,1.57104,-6.04248,0.0297852,7.3114,3.41797,-0.0214844,3.1311,-0.488281,0.0625,-25.2191,-9.27734,0.136719,5.67993,-2.74658,-0.51123,-237,-1,64,-4,7.96673,-25.4926,0,30.8311
3.74084,5.12695,0.169922,6.31714,4.5166,0.0976562,-29.751,-9.27734,0.0942383,1.57104,-6.04248,0.0297852,7.3114,3.41797,-0.0214844,3.1311,-0.488281,0.0625,-25.2191,-9.27734,0.136719,5.67993,-2.74658,-0.51123,-237,-1,64,-4,7.96673,-25.4926,0,30.8311
