Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
-20.896,-50.5981,0.111328,22.6154,22.7051,-0.0458984,8.47595,47.9736,-0.0200195,14.2493,29.2969,-0.0463867,40.8856,-74.8291,0.334473,122.097,17.334,0.0253906,98.1354,0.610352,0.203125,97.4902,-2.56348,0.119141,-36.4511,17.2394,85.4074,8.89807
-20.896,-50.5981,0.111328,22.6154,22.7051,-0.0458984,8.47595,47.9736,-0.0200195,14.2493,29.2969,-0.0463867,40.8856,-74.8291,0.334473,122.097,17.334,0.0253906,98.1354,0.610352,0.203125,97.4408,-2.56348,0.119141,-36.4511,17.2394,85.4074,8.89807
-20.896,-50.5981,0.111328,22.6154,22.7051,-0.0458984,8.47595,47.9736,-0.0200195,14.2493,29.2969,-0.0463867,40.21,-70.6787,0.334473,122.097,17.334,0.0253906,98.1354,0.610352,0.203125,97.4408,-2.56348,0.119141,-36.8626,17.2394,86.0831,8.89807
-20.896,-50.5981,0.111328,22.6154,22.7051,-0.0458984,8.47595,47.9736,-0.0200195,14.2493,29.2969,-0.0463867,40.21,-70.6787,0.334473,122.097,16.4185,0.0205078,98.1354,0.610352,0.203125,97.4408,-2.56348,0.119141,-36.8626,17.2394,85.7139,8.89807
-20.896,-51.4526,0.141602,22.89,16.9678,0.0146484,8.90442,46.3257,-0.0820312,14.469,27.8931,-0.0722656,39.5782,-67.627,0.327637,122.327,16.4185,0.00634766,98.1079,-0.610352,0.206543,97.4078,-1.77002,0.116211,-39.6081,15.4789,82.1856,5.27278
-20.896,-51.4526,0.141602,22.89,16.9678,0.0146484,8.90442,46.3257,-0.0820312,14.469,27.8931,-0.0722656,39.5782,-67.627,0.327637,122.327,16.4185,0.00634766,98.1079,-0.610352,0.206543,97.4078,-1.77002,0.116211,-39.6081,15.4789,82.1856,5.27278
-20.896,-51.4526,0.141602,22.89,16.9678,0.0146484,8.90442,46.3257,-0.0820312,14.469,27.8931,-0.0722656,39.5782,-67.627,0.327637,122.542,15.3809,0.00634766,98.1079,-0.610352,0.206543,97.4078,-1.77002,0.116211,-39.6081,15.4789,82.3338,5.27278
-20.896,-51.4526,0.141602,22.89,16.9678,0.0146484,8.90442,46.3257,-0.0820312,14.469,27.8931,-0.0722656,39.5782,-67.627,0.327637,122.542,15.3809,0.00634766,98.1079,-0.610352,0.206543,97.4078,-1.77002,0.116211,-39.6081,15.4789,82.3338,5.27278
-21.6541,-50.7812,0.135254,23.0988,9.0332,0.00683594,9.3219,44.9219,-0.0581055,14.469,27.8931,-0.0722656,39.5782,-67.627,0.312988,122.542,15.3809,0.00634766,98.0695,-1.77002,0.199707,97.4078,-0.793457,0.100098,-40.1793,15.2928,83.3363,5.31164
-21.6541,-50.7812,0.135254,23.0988,9.0332,0.00683594,9.3219,44.9219,-0.0581055,14.469,27.8931,-0.0722656,39.5782,-67.0166,0.312988,122.542,15.3809,0.00634766,98.0695,-1.77002,0.199707,97.4078,-0.793457,0.100098,-40.1404,15.2928,83.3363,5.31164
-21.6541,-50.7812,0.135254,23.0988,9.0332,0.00683594,9.3219,44.9219,-0.0581055,14.469,27.8931,-0.0722656,38.9575,-67.0166,0.312988,122.542,15.3809,0.00634766,98.0695,-1.77002,0.199707,97.3859,-0.793457,0.100098,-40.7611,15.2928,83.957,5.31164
-21.6541,-50.7812,0.135254,23.0988,9.0332,0.00683594,9.3219,44.9219,-0.0581055,14.469,27.8931,-0.0722656,38.9575,-67.0166,0.312988,122.542,15.3809,0.00244141,98.0695,-1.77002,0.199707,97.3859,-0.793457,0.100098,-40.7611,15.2928,83.7083,5.31164
-22.1539,-48.0957,0.121582,23.1757,10.376,0.0786133,9.76135,44.6777,0.00537109,15.0073,28.1372,-0.012207,38.9575,-67.0166,0.286133,122.739,14.0991,0.00244141,98.0695,-3.35693,0.186523,97.3859,-0.12207,0.101074,-41.7714,15.0519,79.1695,0.761581
-22.1539,-48.0957,0.121582,23.1757,10.376,0.0786133,9.76135,44.6777,0.00537109,15.0073,28.1372,-0.012207,38.9575,-67.0166,0.286133,122.739,14.0991,0.00244141,98.0695,-3.35693,0.186523,97.3859,-0.12207,0.101074,-41.7714,15.0519,79.1695,0.761581
-22.7417,-49.4385,0.157227,23.3844,17.395,0.0126953,10.1953,44.7998,-0.078125,15.2875,28.8696,-0.102051,38.3038,-67.2607,0.290039,122.926,12.9395,0.00195312,97.998,-3.35693,0.180664,97.3859,0.305176,0.116699,-44.3757,12.4238,83.6547,5.53312
-22.7417,-49.4385,0.157227,23.3844,17.395,0.0126953,10.1953,44.7998,-0.078125,15.2875,28.8696,-0.102051,37.6447,-66.4673,0.290039,122.926,12.9395,0.00195312,97.998,-3.35693,0.180664,97.3969,0.305176,0.116699,-44.9843,12.4238,84.3139,5.53312
-22.7417,-49.4385,0.157227,23.3844,17.395,0.0126953,10.1953,44.7998,-0.078125,15.2875,28.8696,-0.102051,37.6447,-66.4673,0.290039,122.926,12.9395,0.00195312,97.998,-3.35693,0.180664,97.3969,0.305176,0.116699,-44.9843,12.4238,84.3139,5.53312
-22.7417,-49.4385,0.157227,23.3844,17.395,0.0126953,10.1953,44.7998,-0.078125,15.2875,28.8696,-0.102051,37.6447,-66.4673,0.290039,122.926,12.9395,0.00195312,97.998,-3.35693,0.180664,97.3969,0.305176,0.116699,-44.9843,12.4238,84.3139,5.53312
-22.7417,-49.4385,0.157227,23.3844,17.395,0.0126953,10.1953,44.7998,-0.078125,15.2875,28.8696,-0.102051,37.6447,-66.4673,0.290039,123.102,11.8408,0.00537109,97.998,-2.80762,0.186035,97.3969,0.305176,0.116699,-44.9843,12.8007,84.6373,5.53312
-23.291,-52.4292,0.228516,23.3844,19.2261,-0.0258789,10.6403,44.9219,-0.136719,15.5566,29.2358,-0.112305,37.6447,-66.4673,0.290039,123.102,11.8408,0.00537109,97.9706,-2.80762,0.186035,97.3969,0.305176,0.116699,-49.3323,8.4252,86.9764,7.87226
-23.291,-52.4292,0.228516,23.3844,19.2261,-0.0258789,10.6403,44.9219,-0.136719,15.5566,29.2358,-0.112305,37.6447,-66.4673,0.290039,123.102,11.8408,0.00537109,97.9706,-2.80762,0.186035,97.3969,0.305176,0.129395,-49.3323,8.4252,86.9764,8.68047
-23.7909,-54.2603,0.190918,23.6755,15.0146,-0.0078125,11.0687,44.6777,-0.0253906,15.8093,29.1138,-0.0849609,37.0184,-62.9272,0.302734,123.267,11.2305,-0.00244141,97.9541,-3.23486,0.197266,97.4133,0.793457,0.129395,-46.4149,11.6066,86.3492,7.82952
-23.7909,-54.2603,0.190918,23.6755,15.0146,-0.0078125,11.0687,44.6777,-0.0253906,15.8093,29.1138,-0.0849609,37.0184,-62.9272,0.302734,123.267,11.2305,-0.00244141,97.9541,-3.23486,0.197266,97.4133,0.793457,0.114746,-46.4149,11.6066,86.3492,6.89697
-23.7909,-54.2603,0.190918,23.6755,15.0146,-0.0078125,11.0687,44.6777,-0.0253906,15.8093,29.1138,-0.0849609,37.0184,-62.9272,0.302734,123.267,11.2305,-0.00244141,97.9541,-3.23486,0.197266,97.4133,0.793457,0.114746,-46.4149,11.6066,86.3492,6.89697
-23.7909,-54.2603,0.190918,23.6755,15.0146,-0.0078125,11.0687,44.6777,-0.0253906,15.8093,29.1138,-0.0849609,37.0184,-62.9272,0.303223,123.267,11.2305,-0.00244141,97.9541,-3.23486,0.197266,97.4133,1.0376,0.114746,-46.3838,11.6066,86.3492,6.91252
-23.7909,-54.2603,0.190918,23.6755,15.0146,-0.0078125,11.0687,44.6777,-0.0253906,15.8093,29.1138,-0.0849609,36.4526,-59.3872,0.303223,123.267,10.7422,-0.012207,97.9541,-3.23486,0.197266,97.4298,1.0376,0.114746,-46.7242,11.6066,86.2622,6.91252
-23.7909,-54.2603,0.190918,23.6755,15.0146,-0.0078125,11.0687,44.6777,-0.0253906,15.8093,29.1138,-0.0849609,36.4526,-59.3872,0.303223,123.42,10.7422,-0.012207,97.9541,-2.80762,0.21582,97.4298,1.0376,0.114746,-46.7242,12.815,86.416,6.91252
-24.9609,-54.0161,0.201172,23.7854,17.5171,0.0493164,11.8982,43.7622,-0.0117188,16.3312,28.8696,-0.0644531,35.8923,-58.7769,0.282227,123.574,10.3149,-0.0151367,97.9651,-2.19727,0.226074,97.4518,1.46484,0.106934,-48.8465,12.8383,82.9664,2.14875
-24.9609,-54.0161,0.201172,23.7854,17.5171,0.0493164,11.8982,43.7622,-0.0117188,16.3312,28.8696,-0.0644531,35.8923,-58.7769,0.282227,123.574,10.3149,-0.0151367,97.9651,-2.19727,0.226074,97.4518,1.46484,0.106934,-49.2506,12.8493,83.1202,2.64611
-24.9609,-54.0161,0.201172,23.7854,17.5171,0.0493164,11.8982,43.7622,-0.0117188,16.3312,28.8696,-0.0644531,35.8923,-58.5327,0.282227,123.574,10.3149,-0.0151367,97.9651,-2.19727,0.226074,97.4847,1.89209,0.106934,-49.2351,12.8493,83.1202,2.67331
-24.9609,-54.0161,0.201172,23.7854,17.5171,0.0493164,11.8982,43.7622,-0.0117188,16.3312,28.8696,-0.0644531,35.332,-58.5327,0.282227,123.574,10.3149,-0.0151367,97.9651,-2.19727,0.226074,97.4847,1.89209,0.106934,-49.7954,12.8493,83.6805,2.67331
-25.5707,-54.6265,0.241699,24.1919,21.2402,0.0356445,12.2772,43.396,-0.097168,16.5784,29.4189,-0.190918,34.7937,-56.5796,0.29541,123.865,9.82666,-0.00195312,97.9706,-2.74658,0.216797,97.4847,1.77002,0.137695,-51.9113,9.68802,85.9515,5.25724
-26.153,-54.1382,0.163574,24.472,24.5361,0.0610352,12.6617,43.7012,-0.129395,16.8366,30.9448,-0.0854492,34.7937,-56.5796,0.29541,123.865,9.82666,-0.00195312,97.9706,-3.05176,0.216797,97.5122,1.77002,0.137695,-51.9113,9.6686,85.9515,5.25724
-26.153,-54.1382,0.163574,24.472,24.5361,0.0610352,12.6617,43.7012,-0.129395,16.8366,30.9448,-0.0854492,34.2554,-55.1147,0.317383,123.865,9.82666,-0.000488281,97.9706,-3.05176,0.216797,97.5452,1.09863,0.138184,-46.015,14.6111,84.7569,3.41934
-26.153,-54.1382,0.163574,24.472,24.5361,0.0610352,12.6617,43.7012,-0.129395,16.8366,30.9448,-0.0854492,34.2554,-55.1147,0.317383,123.865,9.82666,-0.000488281,97.9706,-3.05176,0.216797,97.5452,1.09863,0.138184,-46.015,14.6111,84.7569,3.41934
-26.153,-54.1382,0.163574,24.472,24.5361,0.0610352,12.6617,43.7012,-0.129395,16.8366,30.9448,-0.0854492,34.2554,-55.1147,0.317383,123.865,9.82666,-0.000488281,97.9706,-3.05176,0.216797,97.5452,1.09863,0.138184,-46.015,14.6111,84.7569,3.41934
-26.153,-54.1382,0.163574,24.472,24.5361,0.0610352,12.6617,43.7012,-0.129395,16.8366,30.9448,-0.0854492,34.2554,-55.1147,0.317383,124.014,9.82666,-0.000488281,97.9706,-3.05176,0.216797,97.5452,1.09863,0.138184,-46.015,14.6111,84.9052,3.41934
-26.153,-54.1382,0.163574,24.472,24.5361,0.0610352,12.6617,43.7012,-0.129395,16.8366,30.9448,-0.0854492,34.2554,-55.1147,0.317383,124.014,9.82666,-0.000488281,97.9706,-3.05176,0.209961,97.5452,1.09863,0.138184,-46.015,14.1759,84.9052,3.41934
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,34.2554,-55.1147,0.317383,124.014,9.82666,-0.000488281,97.9706,-3.05176,0.209961,97.5452,1.09863,0.138184,-46.015,14.1759,84.9052,3.41934
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,34.2554,-55.1147,0.317383,124.014,9.82666,-0.000488281,97.9651,-3.05176,0.209961,97.5452,1.09863,0.138184,-49.8268,10.3586,85.4569,3.9711
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,34.2554,-54.3823,0.29834,124.014,9.82666,-0.000488281,97.9651,-3.05176,0.209961,97.5452,1.09863,0.138184,-50.9925,10.3586,85.4569,3.9711
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.014,9.82666,-0.000488281,97.9651,-3.05176,0.209961,97.5726,0.549316,0.11377,-51.5308,10.3586,85.9953,2.38188
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.014,9.82666,0.00146484,97.9651,-3.05176,0.209961,97.5726,0.549316,0.11377,-51.5308,10.3586,86.1196,2.38188
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.014,9.8877,0.00146484,97.9651,-3.05176,0.209961,97.5726,0.549316,0.11377,-51.5308,10.3586,86.1235,2.38188
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.014,9.8877,0.00146484,97.9651,-3.05176,0.209961,97.5726,0.549316,0.11377,-51.5308,10.3586,86.1235,2.38188
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.162,9.8877,0.00146484,97.9651,-3.05176,0.209961,97.5726,0.549316,0.11377,-51.5308,10.3586,86.2718,2.38188
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.162,9.8877,0.00146484,97.9651,-3.05176,0.194824,97.5726,0.549316,0.11377,-51.5308,9.395,86.2718,2.38188
-26.7023,-52.8564,0.222168,24.7742,27.5879,0.0493164,13.0518,43.6401,-0.0351562,17.0783,31.3721,-0.0268555,33.717,-54.3823,0.29834,124.162,9.8877,0.00146484,97.9651,-3.05176,0.194824,97.5726,0.549316,0.11377,-51.5308,9.395,86.2718,2.38188
-27.2791,-51.2695,0.201172,25.1367,32.2876,0.0483398,13.4033,42.8467,-0.0170898,17.32,31.7993,-0.0761719,33.1952,-52.9175,0.296387,124.162,9.8877,0.00146484,97.9651,-2.2583,0.194824,97.6001,0.244141,0.109863,-50.2952,10.6811,86.0348,2.14486
-27.2791,-51.2695,0.201172,25.1367,32.2876,0.0483398,13.4033,42.8467,-0.0170898,17.32,31.7993,-0.0761719,33.1952,-52.9175,0.296387,124.162,9.8877,0.00146484,97.9651,-2.2583,0.194824,97.6001,0.244141,0.109863,-50.2952,10.6811,86.0348,1.89618
-27.2791,-51.2695,0.201172,25.1367,32.2876,0.0483398,13.4033,42.8467,-0.0170898,17.32,31.7993,-0.0761719,33.1952,-52.9175,0.296387,124.162,9.8877,0.00146484,97.9651,-2.2583,0.194824,97.6001,0.244141,0.109863,-50.4196,10.6811,86.0348,1.87675
-27.2791,-51.2695,0.201172,25.1367,32.2876,0.0483398,13.4033,42.8467,-0.0170898,17.32,31.7993,-0.0761719,33.1952,-52.9175,0.296387,124.162,9.8877,0.00146484,97.9651,-2.2583,0.194824,97.6001,0.244141,0.109863,-50.8482,10.6811,86.5566,1.87675
-27.2791,-51.2695,0.207031,25.1367,32.2876,0.0483398,13.7659,41.9312,-0.120605,17.32,31.7993,-0.0761719,33.1952,-52.9175,0.301758,124.305,10.1318,-0.000488281,97.9761,-1.46484,0.193359,97.6001,0.244141,0.138672,-50.8792,10.2764,86.5906,3.71077
-27.2791,-51.2695,0.207031,25.1367,32.2876,0.0483398,13.7659,41.9312,-0.120605,17.32,31.7993,-0.0761719,32.7008,-50.7202,0.301758,124.305,10.437,-0.00146484,97.9761,-1.46484,0.200684,97.6221,0.183105,0.138672,-51.2337,10.7426,87.0423,3.70688
-28.3777,-48.584,0.191895,25.5322,36.0107,0.0556641,14.101,40.8325,-0.0771484,17.8803,32.959,-0.0708008,32.7008,-50.7202,0.301758,124.453,10.437,-0.00146484,97.9761,-0.244141,0.200684,97.6221,0.183105,0.138672,-51.2337,10.8203,87.1906,3.70688
-28.3777,-48.584,0.191895,25.5322,36.0107,0.0556641,14.101,40.8325,-0.0771484,17.8803,32.959,-0.0708008,32.7008,-50.7202,0.303223,124.453,10.437,-0.00146484,97.9926,-0.244141,0.200684,97.6221,-0.0610352,0.146973,-50.4411,11.6295,86.4873,3.53203
-28.3777,-48.584,0.191895,25.5322,36.0107,0.0556641,14.101,40.8325,-0.0771484,17.8803,32.959,-0.0708008,32.7008,-47.9126,0.303223,124.453,10.437,-0.00146484,97.9926,-0.244141,0.200684,97.6385,-0.0610352,0.146973,-50.3478,11.6295,86.4873,3.51649
-28.3777,-48.584,0.191895,25.5322,36.0107,0.0556641,14.101,40.8325,-0.0771484,17.8803,32.959,-0.0708008,32.7008,-47.9126,0.303223,124.453,10.437,-0.00146484,97.9926,-0.244141,0.200684,97.6385,-0.0610352,0.146973,-50.1691,11.6295,86.4873,3.51649
-28.3777,-48.584,0.191895,25.5322,36.0107,0.0556641,14.101,40.8325,-0.0771484,17.8803,32.959,-0.0708008,32.2394,-47.9126,0.303223,124.453,10.437,-0.00146484,97.9926,-0.244141,0.200684,97.6385,-0.0610352,0.146973,-50.6305,11.6295,86.9487,3.51649
-28.3777,-48.584,0.191895,25.5322,36.0107,0.0556641,14.101,40.8325,-0.0771484,17.8803,32.959,-0.0708008,32.2394,-47.9126,0.303223,124.453,10.437,-0.00976562,97.9926,-0.244141,0.200684,97.6385,-0.0610352,0.146973,-50.6305,11.6295,86.4203,3.51649
-28.8885,-46.814,0.211426,26.4606,43.7012,0.0498047,14.4635,40.4053,0.0585938,18.1989,34.6069,0.0322266,32.2394,-45.7764,0.289062,124.596,10.7422,-0.00976562,97.9926,1.15967,0.203125,97.6385,-0.549316,0.126953,-52.7521,10.5182,86.466,2.09435
-28.8885,-46.814,0.211426,26.4606,43.7012,0.0498047,14.4635,40.4053,0.0585938,18.1989,34.6069,0.0322266,31.7889,-45.7764,0.289062,124.596,10.7422,-0.00976562,98.0145,1.15967,0.203125,97.6385,-0.549316,0.126953,-53.2025,10.5402,86.9164,2.09435
-29.7949,-42.6025,0.224609,27.5537,49.4385,0.0444336,15.1337,38.8184,0.015625,18.7317,35.5225,-0.0644531,30.954,-42.6636,0.3125,124.893,10.8643,-0.0185547,98.075,1.64795,0.206055,97.6331,-1.40381,0.124023,-53.0481,9.67784,87.0664,1.83013
-29.7949,-42.6025,0.224609,27.5537,49.4385,0.0444336,15.1337,38.8184,0.015625,18.7317,35.5225,-0.0644531,30.954,-42.6636,0.3125,124.893,10.8643,-0.0185547,98.075,1.64795,0.206055,97.6331,-1.40381,0.124023,-53.4546,9.7108,87.4729,1.83013
-29.7949,-42.6025,0.224609,27.5537,49.4385,0.0444336,15.1337,38.8184,0.015625,18.7317,35.5225,-0.0644531,30.954,-42.6636,0.3125,124.893,10.8643,-0.0185547,98.075,1.64795,0.206055,97.6331,-1.40381,0.124023,-53.4546,9.7108,87.4729,1.83013
-29.7949,-42.6025,0.224609,27.5537,49.4385,0.0444336,15.1337,38.8184,0.015625,18.7317,35.5225,-0.0644531,30.954,-42.6636,0.3125,124.893,10.8643,-0.0131836,98.075,1.64795,0.206055,97.6331,-1.40381,0.124023,-53.4546,9.7108,87.8149,1.83013
-30.2234,-39.6729,0.198242,28.1305,51.9409,0.0317383,15.4358,36.6821,-0.074707,18.9844,34.668,-0.0463867,30.954,-42.6636,0.3125,125.035,10.8643,-0.0131836,98.1134,2.0752,0.202148,97.6331,-1.40381,0.124023,-51.9625,11.0198,88.6066,2.47902
-30.2234,-39.6729,0.198242,28.1305,51.9409,0.0317383,15.4358,36.6821,-0.074707,18.9844,34.668,-0.0463867,30.954,-42.6636,0.309082,125.035,10.8643,-0.0131836,98.1134,2.0752,0.202148,97.6331,-1.40381,0.119141,-52.1801,11.0198,88.6066,2.16818
-30.2234,-39.6729,0.198242,28.1305,51.9409,0.0317383,15.4358,36.6821,-0.074707,18.9844,34.668,-0.0463867,30.5475,-41.8091,0.309082,125.035,10.8643,-0.00878906,98.1134,2.0752,0.202148,97.6276,-1.64795,0.119141,-52.5322,11.0198,89.2928,2.15263
-30.2234,-39.6729,0.198242,28.1305,51.9409,0.0317383,15.4358,36.6821,-0.074707,18.9844,34.668,-0.0463867,30.5475,-41.8091,0.309082,125.035,10.6201,-0.00878906,98.1134,2.0752,0.202148,97.6276,-1.64795,0.119141,-52.5322,11.0198,89.2773,2.15263
-30.2234,-39.6729,0.198242,28.1305,51.9409,0.0317383,15.4358,36.6821,-0.074707,18.9844,34.668,-0.0463867,30.5475,-41.8091,0.309082,125.178,10.6201,-0.00878906,98.1134,2.0752,0.195801,97.6276,-1.64795,0.119141,-52.5322,10.6157,89.4201,2.15263
-30.5969,-37.7808,0.198242,28.1305,53.2837,0.0288086,15.7379,34.3628,-0.0185547,19.2426,32.959,-0.00195312,30.5475,-41.8091,0.309082,125.178,10.6201,-0.00878906,98.1134,2.92969,0.195801,97.6276,-1.64795,0.119141,-52.5322,10.6701,89.4201,2.15263
-30.5969,-37.7808,0.198242,28.1305,53.2837,0.0288086,15.7379,34.3628,-0.0185547,19.2426,32.959,-0.00195312,30.152,-40.2832,0.313965,125.178,10.6201,-0.00878906,98.1573,2.92969,0.195801,97.6111,-1.58691,0.135742,-52.6402,10.5936,89.9167,3.31443
-30.954,-34.5459,0.174316,29.317,54.6265,0.0405273,16.0181,32.3486,0.0532227,19.4952,31.3721,0.0195312,30.152,-37.5366,0.330078,125.321,10.6812,-0.00878906,98.1958,2.62451,0.200195,97.6111,-1.58691,0.144531,-50.1223,12.2096,89.2318,3.04244
-30.954,-34.5459,0.174316,29.317,54.6265,0.0405273,16.0181,32.3486,0.0532227,19.4952,31.3721,0.0195312,29.7894,-37.5366,0.330078,125.321,10.6812,-0.00878906,98.1958,2.62451,0.200195,97.5946,-1.46484,0.144531,-50.4849,12.2096,89.5944,3.05021
-30.954,-34.5459,0.174316,29.317,54.6265,0.0405273,16.0181,32.3486,0.0532227,19.4952,31.3721,0.0195312,29.7894,-37.5366,0.330078,125.321,10.6812,-0.00878906,98.1958,2.62451,0.200195,97.5946,-1.46484,0.144531,-50.4849,12.2096,89.5944,3.05021
-30.954,-34.5459,0.174316,29.317,54.6265,0.0405273,16.0181,32.3486,0.0532227,19.4952,31.3721,0.0195312,29.7894,-37.5366,0.330078,125.321,10.6812,-0.0112305,98.1958,2.62451,0.200195,97.5946,-1.46484,0.144531,-50.4849,12.2096,89.439,3.05021
-30.954,-34.5459,0.174316,29.317,54.6265,0.0405273,16.0181,32.3486,0.0532227,19.4952,31.3721,0.0195312,29.7894,-37.5366,0.330078,125.321,10.8032,-0.0112305,98.1958,2.62451,0.200195,97.5946,-1.46484,0.144531,-50.4849,12.2096,89.4467,3.05021
-31.2671,-32.6538,0.175293,29.8389,54.8096,-0.00390625,16.3037,30.7617,0.0332031,19.726,29.7852,0.0141602,29.4434,-36.2549,0.335449,125.623,10.8643,-0.0131836,98.2233,2.19727,0.211426,97.5781,-1.40381,0.134277,-50.244,12.5596,92.2878,5.21839
-31.2671,-32.6538,0.175293,29.8389,54.8096,-0.00390625,16.3037,30.7617,0.0332031,19.726,29.7852,0.0141602,29.4434,-36.2549,0.335449,125.623,10.8643,-0.0131836,98.2233,2.19727,0.211426,97.5781,-1.40381,0.134277,-50.244,12.5596,92.4455,5.21839
-31.2671,-32.6538,0.175293,29.8389,54.8096,-0.00390625,16.3037,30.7617,0.0332031,19.726,29.7852,0.0141602,29.4434,-36.2549,0.335449,125.623,10.8643,-0.0131836,98.2233,2.19727,0.211426,97.5781,-1.40381,0.134277,-50.59,12.7422,92.7916,5.21839
-31.6022,-30.9448,0.144043,30.2783,52.9175,-0.0351562,16.5948,28.5645,-0.0732422,19.9292,26.9775,-0.0742188,29.1083,-35.8887,0.337891,125.623,10.8643,-0.0131836,98.2452,2.19727,0.211426,97.5781,-1.40381,0.125977,-48.7094,14.6449,94.9014,6.79983
-31.6022,-30.9448,0.144043,30.2783,52.9175,-0.0351562,16.5948,28.5645,-0.0732422,19.9292,26.9775,-0.0742188,29.1083,-35.8887,0.337891,125.623,10.8643,-0.0131836,98.2452,2.19727,0.211426,97.5781,-1.40381,0.125977,-48.5307,14.6449,94.9014,6.79983
-31.6022,-30.9448,0.144043,30.2783,52.9175,-0.0351562,16.5948,28.5645,-0.0732422,19.9292,26.9775,-0.0742188,29.1083,-35.8887,0.337891,125.623,10.8643,-0.0131836,98.2452,2.19727,0.211426,97.5781,-1.40381,0.125977,-48.8657,14.6449,95.2365,6.79983
-31.6022,-30.9448,0.144043,30.2783,52.9175,-0.0351562,16.5948,28.5645,-0.0732422,19.9292,26.9775,-0.0742188,29.1083,-35.8887,0.337891,125.623,10.8643,-0.0146484,98.2452,2.19727,0.211426,97.5781,-1.2207,0.125977,-48.8657,14.6449,95.1433,6.79983
-31.6022,-30.9448,0.144043,30.2783,52.9175,-0.0351562,16.5948,28.5645,-0.0732422,19.9292,26.9775,-0.0742188,29.1083,-35.8887,0.337891,125.623,10.8643,-0.0146484,98.2452,2.19727,0.211426,97.5781,-1.2207,0.125977,-48.8657,14.6449,95.1433,6.81149
-31.6022,-30.9448,0.144043,30.2783,52.9175,-0.0351562,16.5948,28.5645,-0.0732422,19.9292,26.9775,-0.0742188,29.1083,-35.8887,0.337891,125.623,10.8643,-0.0146484,98.2452,2.19727,0.211426,97.5616,-1.2207,0.125977,-48.8657,14.6449,95.1433,6.81149
-31.9647,-33.3862,0.111816,30.6628,48.7671,-0.0356445,16.875,25.2075,-0.14502,20.1434,23.3765,-0.118652,28.7787,-34.668,0.329102,125.777,10.6812,-0.0146484,98.2617,1.46484,0.208496,97.5507,-0.915527,0.11377,-47.4701,16.6352,95.9103,6.3491
-31.9647,-33.3862,0.111816,30.6628,48.7671,-0.0356445,16.875,25.2075,-0.14502,20.1434,23.3765,-0.118652,28.7787,-34.668,0.329102,125.777,10.6812,-0.0146484,98.2617,1.46484,0.208496,97.5507,-0.915527,0.11377,-47.4701,16.6352,95.9103,6.3491
-31.9647,-33.3862,0.111816,30.6628,48.7671,-0.0356445,16.875,25.2075,-0.14502,20.1434,23.3765,-0.118652,28.7787,-34.668,0.329102,125.777,10.6812,-0.0146484,98.2617,1.46484,0.208496,97.5507,-0.915527,0.11377,-47.4701,16.6352,95.9103,6.3491
-31.9647,-33.3862,0.111816,30.6628,48.7671,-0.0356445,16.875,25.2075,-0.14502,20.1434,23.3765,-0.118652,28.7787,-34.668,0.329102,125.777,10.1929,-0.0102539,98.2617,1.46484,0.208496,97.5507,-0.915527,0.11377,-47.4701,16.6352,96.159,6.3491
