Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Left_Plantar_Pressure (1),Left_Plantar_Pressure (2),Left_Plantar_Pressure (3),Right_Plantar_Pressure (1),Right_Plantar_Pressure (2),Right_Plantar_Pressure (3)
77.8821,-109.07,0.059082,140.966,-111.267,-0.0874023,92.785,62.8052,0.299805,80.7581,20.6299,-0.373535,4,5,3,45,52,241
77.8821,-109.07,0.059082,139.713,-126.343,-0.0712891,92.785,62.3779,0.318359,80.7581,19.7754,-0.357422,4,5,3,45,52,241
77.8821,-109.07,0.136719,139.713,-126.343,-0.0712891,93.5156,62.3779,0.318359,80.8295,19.7754,-0.357422,4,5,3,45,52,241
77.0251,-106.934,0.136719,139.713,-126.343,-0.0712891,93.5156,62.3779,0.318359,80.8295,19.7754,-0.357422,5,7,1,30,45,19
77.0251,-106.934,0.136719,139.713,-126.343,-0.0712891,93.5156,62.3779,0.318359,80.8295,19.7754,-0.357422,5,7,1,30,45,19
77.0251,-106.934,0.136719,139.713,-140.869,-0.0415039,93.5156,62.3779,0.318359,80.8295,19.7754,-0.357422,5,7,1,30,45,19
76.1847,-104.797,0.204102,138.312,-153.564,-0.00146484,94.2297,62.9883,0.318359,80.8954,19.165,-0.357422,6,12,2,157,39,11
76.1847,-104.797,0.204102,138.312,-153.564,-0.00146484,94.2297,62.9883,0.318359,80.8954,19.165,-0.339355,6,12,2,157,39,11
76.1847,-104.797,0.204102,138.312,-153.564,-0.00146484,94.2297,62.9883,0.318359,80.8954,19.165,-0.339355,6,12,2,157,39,11
76.1847,-104.797,0.262695,136.78,-153.564,-0.00146484,94.9438,63.4766,0.300781,80.9558,18.7378,-0.339355,6,7,2,214,36,222
75.3717,-102.051,0.262695,135.132,-165.1,0.0258789,95.636,62.8662,0.286621,81.0107,18.6157,-0.349609,8,10,56,220,36,221
75.3717,-102.051,0.313477,135.132,-165.1,0.0258789,95.636,62.8662,0.286621,81.0107,18.6157,-0.349609,8,10,56,220,36,221
74.5862,-99.6704,0.313477,135.132,-165.1,0.0258789,95.636,62.8662,0.286621,81.0107,18.6157,-0.349609,8,10,56,220,36,221
74.5862,-99.6704,0.313477,135.132,-176.331,0.0390625,95.636,62.8662,0.286621,81.0107,18.6157,-0.363281,8,10,56,220,36,221
74.5862,-99.6704,0.313477,133.38,-176.331,0.0390625,95.636,61.5845,0.249512,81.0767,18.7378,-0.363281,8,10,56,220,36,221
73.8336,-96.2524,0.354004,133.38,-176.331,0.0390625,96.3007,61.5845,0.249512,81.0767,18.7378,-0.363281,5,22,53,223,34,196
73.8336,-96.2524,0.354004,133.38,-176.331,0.0341797,96.3007,61.5845,0.249512,81.0767,18.7378,-0.363281,5,22,53,223,34,196
73.8336,-96.2524,0.354004,133.38,-187.073,0.0341797,96.3007,61.5845,0.249512,81.0767,18.7378,-0.371094,5,22,53,223,34,196
73.1305,-91.0645,0.374512,131.512,-187.073,0.0288086,96.9489,60.4248,0.188965,81.1536,18.7988,-0.371094,5,8,58,230,41,163
73.1305,-91.0645,0.374512,131.512,-197.693,0.0288086,96.9489,60.4248,0.188965,81.1536,18.7988,-0.371094,5,8,58,230,41,163
73.1305,-91.0645,0.374512,131.512,-197.693,0.0288086,96.9489,60.4248,0.188965,81.1536,18.7988,-0.404785,5,8,58,230,41,163
73.1305,-91.0645,0.374512,129.54,-197.693,0.0288086,96.9489,60.4248,0.159668,81.1536,18.7988,-0.404785,5,8,58,230,41,163
73.1305,-85.5713,0.342285,129.54,-197.693,0.0288086,97.597,59.7534,0.159668,81.2469,20.0806,-0.404785,4,19,58,236,37,164
72.4658,-85.5713,0.286621,127.474,-207.642,0.0131836,98.2288,58.5327,0.155273,81.2469,21.9116,-0.443848,7,4,62,248,40,164
72.4658,-80.7495,0.286621,127.474,-207.642,0.0131836,98.2288,58.5327,0.155273,81.3623,21.9116,-0.443848,7,4,62,248,40,164
71.8396,-80.7495,0.286621,127.474,-207.642,0.0131836,98.2288,58.5327,0.155273,81.3623,21.9116,-0.443848,7,4,62,248,40,164
71.8396,-80.7495,0.286621,125.321,-216.248,-0.0219727,98.2288,58.5327,0.155273,81.3623,21.9116,-0.450195,7,4,62,248,40,164
71.8396,-80.7495,0.286621,125.321,-216.248,-0.0219727,98.2288,57.6782,0.160156,81.4941,23.4375,-0.450195,7,4,62,248,40,164
71.8396,-80.7495,0.219238,125.321,-216.248,-0.0219727,98.8605,57.6782,0.160156,81.4941,23.4375,-0.450195,7,4,62,248,40,164
71.8396,-75.6836,0.219238,125.321,-216.248,-0.0219727,98.8605,57.6782,0.160156,81.4941,23.4375,-0.450195,6,26,60,244,41,172
71.2738,-75.6836,0.132812,123.102,-223.206,-0.0629883,99.5087,58.7769,0.149902,81.637,25.1465,-0.425781,4,6,61,239,37,159
71.2738,-75.6836,0.132812,123.102,-223.206,-0.0629883,99.5087,58.7769,0.149902,81.637,25.1465,-0.425781,4,6,61,239,37,159
70.7739,-70.4956,0.132812,123.102,-223.206,-0.0629883,99.5087,58.7769,0.149902,81.637,25.1465,-0.425781,4,6,61,239,37,159
70.7739,-70.4956,0.132812,123.102,-223.206,-0.0834961,99.5087,58.7769,0.149902,81.637,25.1465,-0.425781,4,6,61,239,37,159
70.7739,-70.4956,0.132812,123.102,-228.333,-0.0834961,100.173,59.8145,0.157715,81.637,25.1465,-0.42041,4,6,61,239,37,159
70.3674,-63.2935,0.0332031,120.833,-232.544,-0.0654297,100.173,59.8145,0.157715,81.9995,28.6865,-0.420898,5,6,68,182,38,153
70.0269,-57.1289,-0.0566406,118.51,-232.544,-0.0654297,100.833,59.8145,0.188965,81.9995,28.6865,-0.420898,7,28,61,167,29,149
70.0269,-57.1289,-0.0566406,116.147,-236.45,-0.0522461,100.833,58.8379,0.195312,82.2137,30.3955,-0.432617,7,28,61,167,29,149
70.0269,-57.1289,-0.117676,116.147,-236.45,-0.0522461,101.475,58.8379,0.195312,82.2137,30.3955,-0.432617,6,6,61,227,39,150
69.7137,-53.5889,-0.117676,116.147,-236.45,0.0117188,101.475,58.8379,0.195312,82.2137,30.3955,-0.423828,6,6,61,227,39,150
69.4281,-49.0112,-0.138672,113.736,-240.295,0.0224609,101.475,57.4341,0.215332,82.439,31.7383,-0.423828,5,4,67,17,37,141
69.4281,-49.0112,-0.138672,113.736,-240.295,0.0224609,101.475,57.4341,0.215332,82.439,31.7383,-0.423828,5,4,67,17,37,141
69.4281,-49.0112,-0.138672,113.736,-239.441,0.0224609,102.096,57.8613,0.227539,82.6752,32.5928,-0.382812,5,4,67,17,37,141
68.9557,-38.5742,-0.123535,108.776,-241.272,0.0170898,103.332,59.021,0.228027,82.9279,33.5083,-0.378418,5,8,87,20,39,145
68.7909,-32.4707,-0.105469,106.26,-247.742,0.0463867,103.947,58.3496,0.23584,83.2025,34.668,-0.393066,6,5,90,25,36,157
68.681,-25.2075,-0.0742188,103.755,-252.747,0.0766602,104.546,57.5562,0.23291,83.4882,35.4614,-0.393555,8,8,85,33,37,133
68.681,-25.2075,-0.0742188,103.755,-252.747,0.0766602,104.546,57.5562,0.23291,83.4882,35.4614,-0.393555,8,8,85,33,37,133
68.681,-25.2075,-0.0742188,103.755,-252.747,0.0766602,104.546,57.5562,0.23291,83.4882,35.4614,-0.382812,8,8,85,33,37,133
68.681,-25.2075,-0.0742188,103.755,-252.747,0.0766602,104.546,57.5562,0.217773,83.7848,35.9497,-0.382812,8,8,85,33,37,133
68.681,-25.2075,-0.0512695,101.217,-254.456,0.0927734,105.134,57.1289,0.217773,83.7848,35.9497,-0.382812,5,5,95,41,42,130
